subs_id,family_group
127303.0,FAM_2060
103431.0,FAM_2060
116897.0,FAM_2061
103438.0,FAM_2061
131599.0,FAM_2061
132240.0,FAM_2061
149102.0,FAM_2061
143508.0,FAM_2061
148063.0,FAM_2061
133449.0,FAM_2062
138319.0,FAM_2062
147056.0,FAM_2062
103439.0,FAM_2062
132402.0,FAM_2062
134982.0,FAM_2063
138281.0,FAM_2063
108945.0,FAM_2063
118035.0,FAM_2063
103446.0,FAM_2063
149154.0,FAM_2064
128998.0,FAM_2064
128295.0,FAM_2064
145456.0,FAM_2064
114260.0,FAM_2064
131350.0,FAM_2064
103447.0,FAM_2064
146686.0,FAM_2064
121631.0,FAM_2064
141001.0,FAM_2065
137933.0,FAM_2065
133872.0,FAM_2065
132241.0,FAM_2065
103448.0,FAM_2065
128763.0,FAM_2065
103450.0,FAM_2066
118633.0,FAM_2066
115026.0,FAM_2066
134487.0,FAM_2066
112826.0,FAM_2066
148891.0,FAM_2066
135996.0,FAM_2066
109822.0,FAM_2066
149248.0,FAM_2067
124673.0,FAM_2067
103453.0,FAM_2067
122542.0,FAM_2067
120512.0,FAM_2068
103457.0,FAM_2068
112070.0,FAM_2068
139271.0,FAM_2068
119721.0,FAM_2068
144117.0,FAM_2068
135452.0,FAM_2068
142131.0,FAM_2069
133481.0,FAM_2069
103459.0,FAM_2069
127519.0,FAM_2069
103872.0,FAM_2070
133082.0,FAM_2070
103460.0,FAM_2070
139471.0,FAM_2070
109956.0,FAM_2071
103464.0,FAM_2071
114024.0,FAM_2071
129038.0,FAM_2071
108912.0,FAM_2071
131674.0,FAM_2071
127270.0,FAM_2072
103465.0,FAM_2072
130609.0,FAM_2072
137203.0,FAM_2072
128734.0,FAM_2072
112514.0,FAM_2073
139363.0,FAM_2073
137608.0,FAM_2073
103466.0,FAM_2073
149999.0,FAM_2073
129503.0,FAM_2073
138627.0,FAM_2074
126500.0,FAM_2074
148071.0,FAM_2074
117163.0,FAM_2074
144592.0,FAM_2074
103473.0,FAM_2074
128305.0,FAM_2074
136050.0,FAM_2074
113919.0,FAM_2074
146693.0,FAM_2075
111565.0,FAM_2075
103475.0,FAM_2075
131062.0,FAM_2075
119703.0,FAM_2075
116736.0,FAM_2076
113922.0,FAM_2076
142861.0,FAM_2076
123037.0,FAM_2076
113565.0,FAM_2076
110519.0,FAM_2076
103481.0,FAM_2076
143056.0,FAM_2076
123985.0,FAM_2076
126034.0,FAM_2076
130130.0,FAM_2076
144208.0,FAM_2076
144464.0,FAM_2076
117208.0,FAM_2076
113515.0,FAM_2076
111084.0,FAM_2076
123758.0,FAM_2076
132209.0,FAM_2076
127100.0,FAM_2076
126207.0,FAM_2076
134433.0,FAM_2077
121416.0,FAM_2077
115564.0,FAM_2077
115532.0,FAM_2077
131662.0,FAM_2077
136944.0,FAM_2077
147313.0,FAM_2077
110203.0,FAM_2077
103484.0,FAM_2077
133304.0,FAM_2078
117995.0,FAM_2078
103500.0,FAM_2078
112422.0,FAM_2078
117367.0,FAM_2079
103502.0,FAM_2079
108855.0,FAM_2079
103715.0,FAM_2080
134307.0,FAM_2080
145709.0,FAM_2080
103503.0,FAM_2080
143759.0,FAM_2080
130418.0,FAM_2080
140691.0,FAM_2080
143284.0,FAM_2080
129846.0,FAM_2080
126393.0,FAM_2080
126842.0,FAM_2080
112191.0,FAM_2080
103504.0,FAM_2081
107091.0,FAM_2081
115997.0,FAM_2081
103506.0,FAM_2082
130063.0,FAM_2082
130270.0,FAM_2082
113119.0,FAM_2082
138375.0,FAM_2083
123598.0,FAM_2083
118830.0,FAM_2083
126704.0,FAM_2083
103509.0,FAM_2083
139926.0,FAM_2083
139735.0,FAM_2084
130054.0,FAM_2084
104041.0,FAM_2084
121519.0,FAM_2084
110960.0,FAM_2084
145659.0,FAM_2084
146448.0,FAM_2084
147989.0,FAM_2084
118230.0,FAM_2084
103510.0,FAM_2084
140118.0,FAM_2084
130425.0,FAM_2084
144086.0,FAM_2084
143289.0,FAM_2084
141502.0,FAM_2084
116063.0,FAM_2084
124439.0,FAM_2085
120957.0,FAM_2085
103511.0,FAM_2085
149704.0,FAM_2086
122603.0,FAM_2086
106734.0,FAM_2086
137775.0,FAM_2086
103512.0,FAM_2086
113821.0,FAM_2086
142781.0,FAM_2086
105986.0,FAM_2087
121186.0,FAM_2087
133346.0,FAM_2087
119141.0,FAM_2087
133829.0,FAM_2087
126919.0,FAM_2087
137383.0,FAM_2087
113353.0,FAM_2087
143012.0,FAM_2087
110540.0,FAM_2087
143790.0,FAM_2087
109967.0,FAM_2087
123344.0,FAM_2087
127029.0,FAM_2087
146326.0,FAM_2087
110423.0,FAM_2087
103513.0,FAM_2087
119291.0,FAM_2087
109763.0,FAM_2088
119013.0,FAM_2088
107494.0,FAM_2088
123078.0,FAM_2088
144293.0,FAM_2088
144326.0,FAM_2088
146570.0,FAM_2088
108844.0,FAM_2088
106540.0,FAM_2088
103514.0,FAM_2088
118554.0,FAM_2088
124723.0,FAM_2089
103516.0,FAM_2089
134423.0,FAM_2089
119651.0,FAM_2090
103518.0,FAM_2090
137089.0,FAM_2091
137927.0,FAM_2091
125896.0,FAM_2091
138345.0,FAM_2091
104207.0,FAM_2091
115706.0,FAM_2091
103519.0,FAM_2091
103520.0,FAM_2092
132072.0,FAM_2092
108044.0,FAM_2092
138956.0,FAM_2092
134670.0,FAM_2092
120849.0,FAM_2092
146643.0,FAM_2092
132637.0,FAM_2093
103523.0,FAM_2093
115012.0,FAM_2093
146630.0,FAM_2093
118287.0,FAM_2093
123632.0,FAM_2093
138192.0,FAM_2093
126610.0,FAM_2093
118557.0,FAM_2093
115582.0,FAM_2093
140640.0,FAM_2094
120675.0,FAM_2094
105636.0,FAM_2094
103525.0,FAM_2094
116486.0,FAM_2094
122703.0,FAM_2094
148219.0,FAM_2094
107165.0,FAM_2094
121189.0,FAM_2095
103526.0,FAM_2095
144618.0,FAM_2095
112686.0,FAM_2095
130394.0,FAM_2095
138563.0,FAM_2096
103528.0,FAM_2096
127054.0,FAM_2096
137489.0,FAM_2096
145365.0,FAM_2096
121910.0,FAM_2096
130967.0,FAM_2096
124602.0,FAM_2096
138910.0,FAM_2096
142841.0,FAM_2097
103538.0,FAM_2097
123588.0,FAM_2097
139974.0,FAM_2097
128737.0,FAM_2098
104391.0,FAM_2098
140651.0,FAM_2098
136270.0,FAM_2098
127535.0,FAM_2098
149073.0,FAM_2098
118451.0,FAM_2098
111924.0,FAM_2098
103541.0,FAM_2098
129236.0,FAM_2098
112251.0,FAM_2098
120572.0,FAM_2098
144289.0,FAM_2099
139746.0,FAM_2099
145026.0,FAM_2099
110964.0,FAM_2099
145492.0,FAM_2099
103542.0,FAM_2099
137244.0,FAM_2099
133011.0,FAM_2100
103548.0,FAM_2100
110845.0,FAM_2100
116545.0,FAM_2101
138819.0,FAM_2101
124312.0,FAM_2101
134759.0,FAM_2101
124296.0,FAM_2101
143944.0,FAM_2101
148202.0,FAM_2101
137517.0,FAM_2101
103598.0,FAM_2101
148817.0,FAM_2101
111607.0,FAM_2101
111256.0,FAM_2101
103549.0,FAM_2101
103552.0,FAM_2102
111621.0,FAM_2102
145350.0,FAM_2102
126494.0,FAM_2102
128040.0,FAM_2102
114569.0,FAM_2102
123248.0,FAM_2102
122609.0,FAM_2102
118226.0,FAM_2102
134032.0,FAM_2102
124757.0,FAM_2102
136983.0,FAM_2102
117529.0,FAM_2102
137947.0,FAM_2102
111996.0,FAM_2102
125118.0,FAM_2102
137728.0,FAM_2103
103553.0,FAM_2103
114561.0,FAM_2103
139298.0,FAM_2103
149638.0,FAM_2103
144475.0,FAM_2103
121612.0,FAM_2103
145647.0,FAM_2103
110866.0,FAM_2103
120467.0,FAM_2103
137684.0,FAM_2103
108437.0,FAM_2103
111605.0,FAM_2103
117848.0,FAM_2103
108283.0,FAM_2103
108033.0,FAM_2104
149124.0,FAM_2104
103558.0,FAM_2104
118662.0,FAM_2104
126344.0,FAM_2104
119822.0,FAM_2104
105369.0,FAM_2104
110621.0,FAM_2104
134814.0,FAM_2104
140960.0,FAM_2104
116519.0,FAM_2104
139560.0,FAM_2104
116524.0,FAM_2104
129073.0,FAM_2104
123327.0,FAM_2104
139461.0,FAM_2104
138702.0,FAM_2104
110680.0,FAM_2104
113244.0,FAM_2104
128227.0,FAM_2104
149605.0,FAM_2104
107755.0,FAM_2104
117874.0,FAM_2104
132469.0,FAM_2104
103564.0,FAM_2105
126512.0,FAM_2105
111027.0,FAM_2105
113144.0,FAM_2105
116507.0,FAM_2105
122361.0,FAM_2106
136038.0,FAM_2106
103566.0,FAM_2106
104807.0,FAM_2107
128713.0,FAM_2107
143021.0,FAM_2107
103567.0,FAM_2107
127728.0,FAM_2107
132664.0,FAM_2107
136442.0,FAM_2107
143816.0,FAM_2108
126411.0,FAM_2108
141871.0,FAM_2108
103568.0,FAM_2108
124146.0,FAM_2108
122805.0,FAM_2108
137624.0,FAM_2108
143898.0,FAM_2108
133054.0,FAM_2108
117633.0,FAM_2109
124464.0,FAM_2109
103569.0,FAM_2109
106266.0,FAM_2109
104157.0,FAM_2109
123936.0,FAM_2110
115393.0,FAM_2110
106914.0,FAM_2110
122849.0,FAM_2110
133412.0,FAM_2110
112741.0,FAM_2110
136035.0,FAM_2110
136101.0,FAM_2110
132104.0,FAM_2110
145390.0,FAM_2110
115919.0,FAM_2110
103574.0,FAM_2110
103992.0,FAM_2110
121497.0,FAM_2110
134620.0,FAM_2110
104767.0,FAM_2110
112963.0,FAM_2111
136430.0,FAM_2111
138510.0,FAM_2111
121619.0,FAM_2111
140755.0,FAM_2111
141591.0,FAM_2111
103575.0,FAM_2111
137208.0,FAM_2111
134681.0,FAM_2111
114779.0,FAM_2111
119708.0,FAM_2111
127038.0,FAM_2111
117023.0,FAM_2111
108034.0,FAM_2112
123364.0,FAM_2112
106246.0,FAM_2112
134887.0,FAM_2112
136394.0,FAM_2112
104752.0,FAM_2112
110256.0,FAM_2112
118800.0,FAM_2112
134771.0,FAM_2112
145617.0,FAM_2112
103576.0,FAM_2112
147578.0,FAM_2112
139067.0,FAM_2112
105725.0,FAM_2112
138266.0,FAM_2113
128388.0,FAM_2113
148775.0,FAM_2113
105544.0,FAM_2113
131116.0,FAM_2113
140590.0,FAM_2113
113040.0,FAM_2113
115736.0,FAM_2113
103578.0,FAM_2113
111364.0,FAM_2114
130215.0,FAM_2114
149529.0,FAM_2114
140626.0,FAM_2114
121753.0,FAM_2114
142330.0,FAM_2114
103581.0,FAM_2114
138654.0,FAM_2114
103586.0,FAM_2115
118691.0,FAM_2115
128419.0,FAM_2115
141796.0,FAM_2115
145475.0,FAM_2115
146655.0,FAM_2115
108906.0,FAM_2115
103792.0,FAM_2115
122139.0,FAM_2115
113023.0,FAM_2115
148144.0,FAM_2116
146673.0,FAM_2116
103589.0,FAM_2116
133943.0,FAM_2116
117252.0,FAM_2117
134660.0,FAM_2117
103590.0,FAM_2117
110919.0,FAM_2117
142246.0,FAM_2117
110569.0,FAM_2117
124873.0,FAM_2117
125003.0,FAM_2117
127082.0,FAM_2117
128173.0,FAM_2117
141002.0,FAM_2117
112367.0,FAM_2117
148881.0,FAM_2117
138676.0,FAM_2117
149381.0,FAM_2117
120343.0,FAM_2117
142693.0,FAM_2117
114816.0,FAM_2118
127522.0,FAM_2118
105029.0,FAM_2118
115845.0,FAM_2118
103591.0,FAM_2118
119365.0,FAM_2118
109834.0,FAM_2118
140880.0,FAM_2118
134239.0,FAM_2118
137632.0,FAM_2119
134085.0,FAM_2119
118821.0,FAM_2119
109899.0,FAM_2119
103596.0,FAM_2119
136236.0,FAM_2119
140076.0,FAM_2119
144016.0,FAM_2119
145687.0,FAM_2119
123837.0,FAM_2119
131755.0,FAM_2120
122895.0,FAM_2120
139311.0,FAM_2120
103599.0,FAM_2120
131009.0,FAM_2121
108938.0,FAM_2121
105612.0,FAM_2121
145245.0,FAM_2121
103600.0,FAM_2121
125458.0,FAM_2121
127005.0,FAM_2121
140530.0,FAM_2122
103602.0,FAM_2122
117484.0,FAM_2122
126947.0,FAM_2123
127235.0,FAM_2123
144774.0,FAM_2123
127594.0,FAM_2123
126731.0,FAM_2123
105197.0,FAM_2123
121806.0,FAM_2123
103605.0,FAM_2123
131831.0,FAM_2123
107679.0,FAM_2123
121510.0,FAM_2124
149639.0,FAM_2124
122031.0,FAM_2124
149430.0,FAM_2124
103609.0,FAM_2124
142602.0,FAM_2125
144523.0,FAM_2125
131597.0,FAM_2125
128023.0,FAM_2125
124061.0,FAM_2125
126113.0,FAM_2125
123810.0,FAM_2125
124709.0,FAM_2125
122281.0,FAM_2125
106927.0,FAM_2125
128563.0,FAM_2125
121529.0,FAM_2125
103612.0,FAM_2125
110401.0,FAM_2125
118595.0,FAM_2125
116427.0,FAM_2125
129870.0,FAM_2125
149087.0,FAM_2125
109025.0,FAM_2125
136163.0,FAM_2125
143844.0,FAM_2125
107626.0,FAM_2125
131566.0,FAM_2125
140019.0,FAM_2125
136568.0,FAM_2125
129769.0,FAM_2126
116556.0,FAM_2126
106572.0,FAM_2126
104119.0,FAM_2126
103613.0,FAM_2126
141338.0,FAM_2127
103620.0,FAM_2127
113747.0,FAM_2127
124438.0,FAM_2127
113818.0,FAM_2127
109984.0,FAM_2128
115525.0,FAM_2128
103621.0,FAM_2128
135623.0,FAM_2128
109383.0,FAM_2128
147063.0,FAM_2128
145465.0,FAM_2129
147748.0,FAM_2129
103622.0,FAM_2129
122303.0,FAM_2129
144952.0,FAM_2130
103623.0,FAM_2130
103624.0,FAM_2131
134609.0,FAM_2131
137371.0,FAM_2131
131063.0,FAM_2131
127840.0,FAM_2132
136417.0,FAM_2132
134434.0,FAM_2132
137637.0,FAM_2132
116070.0,FAM_2132
103625.0,FAM_2132
105834.0,FAM_2132
144651.0,FAM_2132
146284.0,FAM_2132
132558.0,FAM_2132
119952.0,FAM_2132
139409.0,FAM_2132
120018.0,FAM_2132
137046.0,FAM_2132
121146.0,FAM_2132
124094.0,FAM_2132
132992.0,FAM_2133
131330.0,FAM_2133
103626.0,FAM_2133
121290.0,FAM_2133
104402.0,FAM_2133
142995.0,FAM_2133
130646.0,FAM_2133
107837.0,FAM_2133
108611.0,FAM_2134
103627.0,FAM_2134
119076.0,FAM_2134
122287.0,FAM_2134
137416.0,FAM_2135
103628.0,FAM_2135
121805.0,FAM_2135
109628.0,FAM_2135
149678.0,FAM_2135
139761.0,FAM_2135
143257.0,FAM_2135
134652.0,FAM_2135
135749.0,FAM_2136
108261.0,FAM_2136
103630.0,FAM_2136
132367.0,FAM_2136
132143.0,FAM_2136
145144.0,FAM_2136
112260.0,FAM_2137
124618.0,FAM_2137
103631.0,FAM_2137
104660.0,FAM_2137
149880.0,FAM_2137
103632.0,FAM_2138
129153.0,FAM_2138
136561.0,FAM_2138
140097.0,FAM_2139
117188.0,FAM_2139
122283.0,FAM_2139
103633.0,FAM_2139
115121.0,FAM_2139
111036.0,FAM_2139
114723.0,FAM_2140
118212.0,FAM_2140
126886.0,FAM_2140
143494.0,FAM_2140
146822.0,FAM_2140
148007.0,FAM_2140
133643.0,FAM_2140
130957.0,FAM_2140
138766.0,FAM_2140
107663.0,FAM_2140
136496.0,FAM_2140
125265.0,FAM_2140
132753.0,FAM_2140
122195.0,FAM_2140
137876.0,FAM_2140
113365.0,FAM_2140
103637.0,FAM_2140
130111.0,FAM_2140
124513.0,FAM_2141
136577.0,FAM_2141
119715.0,FAM_2141
125129.0,FAM_2141
148105.0,FAM_2141
124652.0,FAM_2141
134641.0,FAM_2141
141214.0,FAM_2141
124862.0,FAM_2141
103638.0,FAM_2141
142839.0,FAM_2141
147033.0,FAM_2141
126365.0,FAM_2141
109246.0,FAM_2141
103640.0,FAM_2142
143368.0,FAM_2142
117898.0,FAM_2142
144716.0,FAM_2142
130659.0,FAM_2143
136444.0,FAM_2143
103645.0,FAM_2143
113854.0,FAM_2143
108929.0,FAM_2144
133764.0,FAM_2144
107149.0,FAM_2144
113559.0,FAM_2144
112407.0,FAM_2144
130334.0,FAM_2144
139041.0,FAM_2144
113700.0,FAM_2144
113966.0,FAM_2144
126896.0,FAM_2144
136754.0,FAM_2144
140595.0,FAM_2144
128057.0,FAM_2144
140739.0,FAM_2144
104912.0,FAM_2144
108241.0,FAM_2144
122839.0,FAM_2144
108892.0,FAM_2144
103773.0,FAM_2144
103649.0,FAM_2144
126967.0,FAM_2144
119416.0,FAM_2144
103650.0,FAM_2145
137694.0,FAM_2145
113028.0,FAM_2146
146707.0,FAM_2146
113438.0,FAM_2146
116638.0,FAM_2146
125471.0,FAM_2146
122278.0,FAM_2146
107057.0,FAM_2146
107315.0,FAM_2146
111416.0,FAM_2146
111044.0,FAM_2146
128709.0,FAM_2146
142800.0,FAM_2146
112081.0,FAM_2146
111191.0,FAM_2146
108125.0,FAM_2146
103651.0,FAM_2146
138340.0,FAM_2146
108399.0,FAM_2146
144884.0,FAM_2146
105982.0,FAM_2146
145792.0,FAM_2147
135778.0,FAM_2147
145891.0,FAM_2147
127524.0,FAM_2147
112889.0,FAM_2147
103654.0,FAM_2147
120615.0,FAM_2147
136187.0,FAM_2147
148585.0,FAM_2147
131246.0,FAM_2147
143279.0,FAM_2147
126864.0,FAM_2147
108369.0,FAM_2147
132628.0,FAM_2147
122009.0,FAM_2147
134331.0,FAM_2147
127932.0,FAM_2147
103658.0,FAM_2148
114195.0,FAM_2148
139188.0,FAM_2148
121433.0,FAM_2148
118777.0,FAM_2148
125982.0,FAM_2148
130551.0,FAM_2149
141015.0,FAM_2149
127467.0,FAM_2149
103661.0,FAM_2149
145519.0,FAM_2149
119478.0,FAM_2149
117974.0,FAM_2149
134682.0,FAM_2149
119261.0,FAM_2149
118782.0,FAM_2149
124870.0,FAM_2150
143047.0,FAM_2150
107400.0,FAM_2150
121802.0,FAM_2150
103664.0,FAM_2150
130129.0,FAM_2150
112342.0,FAM_2150
104023.0,FAM_2150
126456.0,FAM_2150
140475.0,FAM_2150
128384.0,FAM_2151
123331.0,FAM_2151
145701.0,FAM_2151
133388.0,FAM_2151
110321.0,FAM_2151
138354.0,FAM_2151
103668.0,FAM_2151
110487.0,FAM_2151
142140.0,FAM_2151
147298.0,FAM_2152
109988.0,FAM_2152
129286.0,FAM_2152
145926.0,FAM_2152
132841.0,FAM_2152
134921.0,FAM_2152
111184.0,FAM_2152
142101.0,FAM_2152
103670.0,FAM_2152
112953.0,FAM_2152
136098.0,FAM_2153
134762.0,FAM_2153
117931.0,FAM_2153
140650.0,FAM_2153
136941.0,FAM_2153
124302.0,FAM_2153
106451.0,FAM_2153
103671.0,FAM_2153
109018.0,FAM_2153
135361.0,FAM_2154
118850.0,FAM_2154
145540.0,FAM_2154
113097.0,FAM_2154
146442.0,FAM_2154
121131.0,FAM_2154
138635.0,FAM_2154
139885.0,FAM_2154
113198.0,FAM_2154
132148.0,FAM_2154
137911.0,FAM_2154
103675.0,FAM_2154
149628.0,FAM_2154
138941.0,FAM_2154
117533.0,FAM_2155
103677.0,FAM_2155
147176.0,FAM_2156
107337.0,FAM_2156
112874.0,FAM_2156
111883.0,FAM_2156
120400.0,FAM_2156
103678.0,FAM_2156
105055.0,FAM_2156
103680.0,FAM_2157
128997.0,FAM_2157
130341.0,FAM_2157
111373.0,FAM_2157
107920.0,FAM_2157
123737.0,FAM_2157
103682.0,FAM_2158
132421.0,FAM_2158
123494.0,FAM_2158
119825.0,FAM_2158
104466.0,FAM_2158
111350.0,FAM_2158
136280.0,FAM_2158
104761.0,FAM_2158
131516.0,FAM_2158
123691.0,FAM_2159
103685.0,FAM_2159
145249.0,FAM_2160
133858.0,FAM_2160
128454.0,FAM_2160
103689.0,FAM_2160
140266.0,FAM_2160
107628.0,FAM_2160
128943.0,FAM_2160
133648.0,FAM_2160
149106.0,FAM_2160
118867.0,FAM_2160
105045.0,FAM_2160
134165.0,FAM_2160
137014.0,FAM_2160
142170.0,FAM_2160
145022.0,FAM_2160
106335.0,FAM_2160
136773.0,FAM_2161
137963.0,FAM_2161
103692.0,FAM_2161
119826.0,FAM_2161
105939.0,FAM_2161
115449.0,FAM_2161
119549.0,FAM_2161
126878.0,FAM_2161
142528.0,FAM_2162
119913.0,FAM_2162
142186.0,FAM_2162
103693.0,FAM_2162
119287.0,FAM_2162
113500.0,FAM_2162
137054.0,FAM_2162
145541.0,FAM_2163
103694.0,FAM_2163
143543.0,FAM_2163
129208.0,FAM_2163
119065.0,FAM_2163
127003.0,FAM_2163
145957.0,FAM_2164
104143.0,FAM_2164
109745.0,FAM_2164
103698.0,FAM_2164
142393.0,FAM_2164
126682.0,FAM_2164
121921.0,FAM_2165
112291.0,FAM_2165
104586.0,FAM_2165
144588.0,FAM_2165
103699.0,FAM_2165
121336.0,FAM_2165
119135.0,FAM_2165
140931.0,FAM_2166
103700.0,FAM_2166
118056.0,FAM_2166
148664.0,FAM_2166
118718.0,FAM_2166
115395.0,FAM_2166
118991.0,FAM_2166
111056.0,FAM_2166
149456.0,FAM_2166
128338.0,FAM_2166
110804.0,FAM_2166
141536.0,FAM_2166
134497.0,FAM_2166
107748.0,FAM_2166
136680.0,FAM_2166
148329.0,FAM_2166
121717.0,FAM_2166
132214.0,FAM_2166
133749.0,FAM_2166
121851.0,FAM_2166
141606.0,FAM_2167
147849.0,FAM_2167
120045.0,FAM_2167
148755.0,FAM_2167
103702.0,FAM_2167
137087.0,FAM_2168
137940.0,FAM_2168
103703.0,FAM_2168
103704.0,FAM_2169
104470.0,FAM_2169
143625.0,FAM_2170
145426.0,FAM_2170
103706.0,FAM_2170
142395.0,FAM_2170
120637.0,FAM_2170
103713.0,FAM_2171
103937.0,FAM_2171
134308.0,FAM_2171
103814.0,FAM_2171
106153.0,FAM_2171
118384.0,FAM_2171
132030.0,FAM_2171
135094.0,FAM_2171
105623.0,FAM_2171
105304.0,FAM_2171
128733.0,FAM_2171
108734.0,FAM_2171
103717.0,FAM_2172
116910.0,FAM_2172
130559.0,FAM_2172
108448.0,FAM_2173
114402.0,FAM_2173
140165.0,FAM_2173
147014.0,FAM_2173
103719.0,FAM_2173
110250.0,FAM_2173
146380.0,FAM_2173
114573.0,FAM_2173
141934.0,FAM_2173
109660.0,FAM_2173
124751.0,FAM_2173
136658.0,FAM_2173
115509.0,FAM_2173
131029.0,FAM_2173
121815.0,FAM_2173
108060.0,FAM_2173
114781.0,FAM_2173
103720.0,FAM_2174
105401.0,FAM_2174
110136.0,FAM_2174
119996.0,FAM_2174
136161.0,FAM_2175
131106.0,FAM_2175
106277.0,FAM_2175
116389.0,FAM_2175
103721.0,FAM_2175
137546.0,FAM_2175
113709.0,FAM_2175
137773.0,FAM_2175
107356.0,FAM_2175
120511.0,FAM_2175
123105.0,FAM_2176
112677.0,FAM_2176
139195.0,FAM_2176
103726.0,FAM_2176
143282.0,FAM_2176
111382.0,FAM_2176
107767.0,FAM_2176
118971.0,FAM_2176
127549.0,FAM_2176
138498.0,FAM_2177
147015.0,FAM_2177
144204.0,FAM_2177
103728.0,FAM_2177
128113.0,FAM_2177
105906.0,FAM_2177
144641.0,FAM_2178
143629.0,FAM_2178
128914.0,FAM_2178
106393.0,FAM_2178
131363.0,FAM_2178
132643.0,FAM_2178
123311.0,FAM_2178
119217.0,FAM_2178
103730.0,FAM_2178
127793.0,FAM_2178
129854.0,FAM_2178
147530.0,FAM_2178
149069.0,FAM_2178
138962.0,FAM_2178
135264.0,FAM_2178
103908.0,FAM_2178
149228.0,FAM_2178
107377.0,FAM_2178
140018.0,FAM_2178
145137.0,FAM_2178
110716.0,FAM_2178
104548.0,FAM_2179
138496.0,FAM_2179
103732.0,FAM_2179
104584.0,FAM_2179
119332.0,FAM_2180
117606.0,FAM_2180
111143.0,FAM_2180
104076.0,FAM_2180
113777.0,FAM_2180
117267.0,FAM_2180
114293.0,FAM_2180
118902.0,FAM_2180
103736.0,FAM_2180
119931.0,FAM_2180
103739.0,FAM_2181
138517.0,FAM_2181
121238.0,FAM_2181
134271.0,FAM_2181
114689.0,FAM_2182
137733.0,FAM_2182
128775.0,FAM_2182
144269.0,FAM_2182
125336.0,FAM_2182
108073.0,FAM_2182
114235.0,FAM_2182
125244.0,FAM_2182
124733.0,FAM_2182
103741.0,FAM_2182
123838.0,FAM_2182
146365.0,FAM_2182
130245.0,FAM_2182
148934.0,FAM_2182
137422.0,FAM_2182
124113.0,FAM_2182
108000.0,FAM_2182
118764.0,FAM_2182
114669.0,FAM_2182
132846.0,FAM_2182
111349.0,FAM_2182
110713.0,FAM_2182
149412.0,FAM_2183
133099.0,FAM_2183
140977.0,FAM_2183
105495.0,FAM_2183
103743.0,FAM_2183
103747.0,FAM_2184
113231.0,FAM_2184
103750.0,FAM_2185
138697.0,FAM_2185
115507.0,FAM_2185
148437.0,FAM_2185
113622.0,FAM_2185
131839.0,FAM_2185
104611.0,FAM_2186
106627.0,FAM_2186
125411.0,FAM_2186
126921.0,FAM_2186
103754.0,FAM_2186
144717.0,FAM_2186
148015.0,FAM_2186
117521.0,FAM_2186
116441.0,FAM_2186
128318.0,FAM_2186
134335.0,FAM_2186
114824.0,FAM_2187
133450.0,FAM_2187
103761.0,FAM_2187
146099.0,FAM_2187
108916.0,FAM_2187
113749.0,FAM_2187
122966.0,FAM_2187
133076.0,FAM_2187
110298.0,FAM_2187
127422.0,FAM_2187
122720.0,FAM_2188
133376.0,FAM_2188
110890.0,FAM_2188
145995.0,FAM_2188
139501.0,FAM_2188
103764.0,FAM_2188
149944.0,FAM_2188
125913.0,FAM_2188
115579.0,FAM_2188
129628.0,FAM_2188
105696.0,FAM_2189
127684.0,FAM_2189
138203.0,FAM_2189
128105.0,FAM_2189
104300.0,FAM_2189
139149.0,FAM_2189
145676.0,FAM_2189
148049.0,FAM_2189
113139.0,FAM_2189
103766.0,FAM_2189
128536.0,FAM_2189
128633.0,FAM_2189
110939.0,FAM_2189
124809.0,FAM_2190
107150.0,FAM_2190
115086.0,FAM_2190
113425.0,FAM_2190
111771.0,FAM_2190
104352.0,FAM_2190
112814.0,FAM_2190
136501.0,FAM_2190
114747.0,FAM_2190
130493.0,FAM_2190
131530.0,FAM_2190
145226.0,FAM_2190
129612.0,FAM_2190
103767.0,FAM_2190
139100.0,FAM_2190
121820.0,FAM_2190
117861.0,FAM_2190
137067.0,FAM_2190
138094.0,FAM_2190
144123.0,FAM_2190
103774.0,FAM_2191
107394.0,FAM_2191
136548.0,FAM_2191
124872.0,FAM_2191
104907.0,FAM_2191
141230.0,FAM_2191
112272.0,FAM_2191
128208.0,FAM_2191
116370.0,FAM_2191
136786.0,FAM_2191
125076.0,FAM_2191
123093.0,FAM_2191
117946.0,FAM_2191
144764.0,FAM_2191
109630.0,FAM_2191
103777.0,FAM_2192
111461.0,FAM_2192
141450.0,FAM_2192
122699.0,FAM_2192
137074.0,FAM_2192
120799.0,FAM_2192
103778.0,FAM_2193
128492.0,FAM_2193
118259.0,FAM_2193
133331.0,FAM_2193
142517.0,FAM_2193
132697.0,FAM_2193
105275.0,FAM_2193
125825.0,FAM_2194
149185.0,FAM_2194
103783.0,FAM_2194
137033.0,FAM_2194
113050.0,FAM_2194
109656.0,FAM_2194
112378.0,FAM_2194
149982.0,FAM_2194
138467.0,FAM_2195
144230.0,FAM_2195
103784.0,FAM_2195
146824.0,FAM_2195
143120.0,FAM_2195
138626.0,FAM_2196
135045.0,FAM_2196
103786.0,FAM_2196
121550.0,FAM_2196
117583.0,FAM_2196
110355.0,FAM_2196
107475.0,FAM_2196
107991.0,FAM_2196
131800.0,FAM_2196
129083.0,FAM_2197
112954.0,FAM_2197
103787.0,FAM_2197
106132.0,FAM_2197
142081.0,FAM_2198
105859.0,FAM_2198
135559.0,FAM_2198
117900.0,FAM_2198
